TRANS_ID;CUST_ID;TRANS_AMT;TRANS_DATE
202137;79292;3834.064;2006-01-25
202138;90446;980.001;2009-11-20
202139;67722;5611.982;2003-01-20
202140;11149;978.549;2010-02-16
202141;73114;936.033;2006-11-08
202142;17632;1089.978;2004-05-18
202143;23732;7999.146;2011-09-24
202144;22047;2017.257;2007-06-10
202145;35527;198.705;2012-12-07
202146;89119;5584.399;2008-07-25
202147;22895;7740.599;2010-03-19
202148;22255;3914.689;2001-09-03
202150;91512;1939.615;2008-09-02
202151;93827;1638.904;2009-03-24
202152;23197;5925.732;2009-07-16
202153;50688;6103.995;2013-04-06
202154;38947;1485.155;2011-08-25
202155;97683;7778.058;2002-01-17
202156;89419;2560.64;2002-07-05
202157;49245;6500.108;2008-03-11
202158;21659;294.712;2014-02-10
202159;62717;2641.758;2009-08-12
202160;44875;6468.479;2008-07-09
202161;45638;5494.417;2008-01-10
202162;96091;4849.397;2005-02-25
202163;56735;7145.143;2013-04-12
202164;79618;5503.039;2009-02-11
202165;21155;9795.665;2004-04-05
202166;38695;420.326;2012-03-09
202167;85601;7066.214;2002-01-21
202168;36112;7328.384;2007-01-15
202169;97050;7139.61;2011-03-12
202170;83097;6913.704;2003-07-31
202171;78318;9368.775;2001-10-01
202172;10895;3983.991;2005-04-18
202173;68929;2154.373;2007-02-10
202175;44267;3458.305;2003-03-25
202176;37010;554.162;2008-12-21
202177;24983;2986.607;2007-06-06
202178;59549;2892.241;2002-02-03
202179;87509;6116.205;2005-11-06
202180;35322;389.977;2005-03-17
202181;48602;8806.204;2012-05-16
202182;28398;5146.002;2012-04-21
202183;80980;3576.337;2002-10-23
202184;81732;8884.151;2007-08-09
202185;65867;5939.866;2012-03-28
202186;61169;4484.743;2009-09-20
202187;22404;9958.637;2009-04-25
202188;59328;8759.052;2014-01-15
202189;86242;2712.063;2001-04-19
202190;55039;4999.861;2004-06-29
202191;72542;8216.752;2009-03-05
202192;10255;4114.108;2005-05-31
202193;32698;9086.995;2012-09-04
202194;47388;4607.174;2014-01-17
202195;72399;8519.865;2005-07-17
202196;86782;619.618;2008-04-22
202197;50083;1558.349;2011-07-01
202198;58361;3946.98;2009-01-05
202199;51729;7456.28;2007-06-04
202200;99420;5622.186;2010-02-13
202201;53064;7565.155;2003-08-17
202202;49863;4154.899;2010-05-17
202203;89886;6521.548;2002-07-04
202205;33541;7041.205;2006-07-24
202206;97855;5205.675;2002-12-03
202207;35699;4825.674;2003-09-28
202208;10757;8642.604;2013-06-22
202209;63252;4515.404;2004-05-01
202210;97028;2047.353;2010-04-14
202211;59486;9729.145;2009-12-04
202212;25261;7265.639;2008-12-09
202213;51023;3686.869;2011-02-13
202214;47688;9633.851;2014-03-19
202215;27447;148.134;2006-02-12
202216;80606;2913.078;2013-06-11
202217;79268;8828.476;2008-09-27
202218;41657;9466.86;2003-09-25
202219;84085;2502.208;2004-09-20
202220;69346;2410.013;2012-10-07
202221;55086;848.811;2010-07-17
202222;56099;4512.315;2010-06-11
202223;25942;8799.63;2012-01-30
202224;55770;3429.511;2007-09-19
202225;29947;5566.231;2005-06-26
202226;74654;9033.169;2007-05-21
202227;48738;9226.932;2008-06-26
202228;16784;9845.248;2012-12-28
202229;65196;354.336;2008-11-16
202230;13660;4445.495;2013-07-15
202231;16760;8815.755;2004-08-07
202232;85343;4668.559;2002-12-30
202233;89559;9040.015;2011-11-16
202234;99623;320.691;2013-11-29
202235;66101;121.272;2011-09-21
202236;92629;6847.925;2007-12-10
202237;28158;7701.188;2012-04-13
202238;50810;1287.126;2007-11-19
202239;79488;5687.012;2002-04-18
202240;86823;782.272;2004-06-03
202241;28349;7576.463;2013-01-28
202242;64719;1447.486;2003-09-04
202243;78382;8003.487;2002-03-09
202244;43170;6192.127;2003-07-06
202245;33534;5504.191;2003-07-12
202246;81738;7865.929;2013-03-28
202247;35568;6478.669;2001-12-03
202248;10381;7614.047;2011-09-16
202249;83623;2030.994;2004-02-28
202250;95329;372.58;2007-04-02
202251;23780;7718.468;2007-07-15
202252;38266;7117.983;2009-04-22
202253;46625;2075.107;2012-11-20
202254;20401;7388.194;2011-11-01
202255;45504;4899.976;2012-08-30
202256;61375;7640.808;2011-03-24
202257;12887;5006.952;2005-03-22
202258;83073;4796.506;2010-05-10
202259;90167;7935.201;2006-08-21
202260;93146;6935.218;2013-08-21
202261;72606;9476.089;2006-12-02
202262;30311;5633.009;2011-05-11
202263;21728;6211.899;2010-08-02
202264;91850;5295.138;2004-09-15
202265;44521;9136.966;2002-09-28
202266;67306;8743.028;2004-10-20
202267;31821;2959.461;2013-01-26
202268;75304;3498.275;2010-08-21
202269;35304;6021.926;2006-11-24
202270;51308;5388.181;2001-11-02
202271;98257;9269;2012-02-06
202272;99334;8729.485;2003-07-15
202273;22886;2109.856;2013-06-16
202274;95909;2355.768;2010-11-25
202275;58581;9642.47;2011-10-08
202276;47173;4745.17;2002-12-08
202277;14243;2503.382;2004-02-09
202278;76796;2288.93;2006-05-29
202279;29056;6134.013;2005-06-15
202280;23725;4296.622;2005-03-26
202281;29375;2547.909;2013-12-28
202282;12644;3902.44;2012-05-30
202283;41042;7238.783;2001-08-25
202284;58276;8332.221;2003-11-25
202285;11132;7936.564;2001-03-31
202286;20229;2964.89;2012-12-30
202287;40272;329.676;2005-01-19
202288;43523;718.41;2006-06-30
202289;10145;7782.558;2004-05-28
202290;70576;5498.532;2011-01-20
202291;32819;9168.421;2006-05-24
202292;32365;361.898;2006-10-30
202293;53001;6103.674;2011-07-31
202294;99373;8937.316;2009-09-11
202295;54746;5858.124;2002-01-13
202296;52544;8553.922;2014-02-21
202298;18121;7268.941;2010-09-03
202299;91407;1503.148;2009-06-15
202300;29260;4046.801;2002-11-28
202301;60384;1615.979;2005-11-28
202302;30793;7637.344;2010-11-16
202303;20218;6689.609;2003-03-15
202304;21990;1672.719;2004-04-25
202305;21367;4193.568;2012-05-27
202306;42058;345.6;2010-12-22
202307;56513;5121.931;2009-10-12
202308;44556;6604.018;2013-03-13
202309;32511;6662.662;2010-04-19
202310;28777;4127.791;2012-08-28
202311;23977;7601.768;2001-08-23
202312;62271;7695.88;2005-03-08
202313;67989;1909.067;2007-09-25
202314;52326;8502.751;2011-06-18
202315;41220;1836.735;2006-01-18
202316;98612;7490.627;2002-05-23
202317;54025;2385.36;2004-04-06
202318;32736;997.784;2012-02-10
202319;23259;7129.546;2007-04-10
202320;22594;9801.873;2013-08-24
202321;65136;300.909;2006-01-01
202322;98481;9177.215;2009-07-26
202323;14382;9139.232;2004-08-01
202324;41320;9936.614;2005-07-23
202325;53576;6736.7;2008-12-11
202326;45344;760.838;2002-10-05
202327;65030;8255.614;2006-11-15
202328;51067;2246.589;2006-01-15
202329;73839;692.164;2003-03-23
202330;69543;8571.984;2011-10-24
202331;20303;7580.12;2003-12-02
202332;23608;43.266;2010-09-16
202333;38308;3702.349;2013-07-18
202334;54772;4290.544;2008-08-11
202335;27673;8193.739;2012-04-24
202336;20055;1351.166;2014-01-03
202337;70608;8981.214;2006-12-12
202338;15775;5777.998;2012-03-15
202339;20106;8856.505;2005-02-20
202340;11585;5835.941;2012-05-12
202341;44133;7360.744;2002-08-05
202342;75732;8035.307;2001-06-15
202343;52582;2205.542;2010-12-26
202344;35746;9959.785;2004-11-24
202345;21562;9673.483;2005-03-02
202346;85671;2207.333;2011-05-18
202347;11980;5272.056;2010-07-16
202348;38066;2578.769;2004-03-07
202349;67081;1617.677;2001-08-10
202350;38504;8949.785;2004-11-22
202351;92452;4779.64;2001-04-16
202352;93123;3846.305;2012-04-02
202353;52556;337.761;2004-09-05
202354;94417;2948.534;2008-05-22
202355;76872;1823.331;2007-11-06
202356;16682;7205.504;2012-09-19
202357;69142;788.969;2002-12-10
202358;21179;9925.789;2014-02-11
202359;32075;5804.067;2006-10-27
202360;47207;2597.632;2005-04-24
202361;79347;6248.429;2007-09-24
202362;88567;9106.938;2012-03-10
202363;60588;5999.119;2005-04-30
202364;57696;1235.53;2012-09-29
202365;33020;5054.629;2005-02-09
202366;77554;934.055;2012-01-22
202367;52912;2248.606;2005-04-14
202368;70834;3282.296;2009-04-02
202369;87817;1200.581;2002-01-20
202370;27374;7571.674;2008-01-19
202371;47277;2128.579;2002-07-07
202372;31101;2372.669;2013-06-05
202373;65015;763.688;2009-01-09
202374;31118;4619.181;2012-09-02
202375;57113;5988.493;2006-06-12
202376;10605;1475.314;2003-05-26
202377;73033;7970.111;2006-03-08
202378;66144;7325.749;2001-04-02
202379;65898;9261.346;2009-09-08
202380;82276;7205.157;2013-04-07
202381;45309;8148.326;2001-09-24
202382;52218;4063.875;2003-02-17
202383;47788;784.256;2011-05-13
202384;66718;3616.116;2014-02-02
202385;33022;1879.972;2013-05-26
202386;52720;2494.894;2007-01-19
202387;87214;5311.937;2008-07-18
202388;42036;5827.059;2013-11-12
202389;74010;2860.799;2007-10-26
202390;89956;1559.973;2009-07-10
202391;41969;1708.423;2002-12-15
202392;17087;1809.1;2008-07-14
202393;85142;8922.177;2010-01-25
202394;25413;5912.424;2011-10-06
202395;84359;9369.688;2010-04-12
202396;96567;4281.767;2003-05-03
202397;67603;57.793;2004-02-18
202398;31408;4008.189;2007-08-21
202399;66838;3937.982;2010-03-12
202400;77796;8518.834;2008-06-15
202401;44277;6894.636;2004-06-08
202402;69541;6806.27;2008-01-27
202403;32040;4725.361;2002-01-12
202404;29849;4305.905;2008-01-06
202405;95086;5125.765;2010-02-08
202406;31425;186.331;2007-06-11
202407;83487;5913.787;2010-08-23
202408;46079;2967.336;2002-02-04
202409;72168;8537.31;2005-12-01
202410;56477;755.915;2013-01-04
202411;93701;8548.003;2002-05-19
202412;67880;9602.713;2006-10-26
202413;37326;3455.105;2008-01-05
202414;44379;7666.604;2004-02-22
202415;30501;4658.059;2006-08-03
202416;73828;9143.392;2010-09-08
202417;17121;7860.06;2010-01-21
202418;50462;8326.04;2005-02-02
202419;67900;8245.358;2008-02-14
202420;94949;9266.898;2006-06-29
202421;56856;8988.668;2001-05-10
202422;43811;155.334;2011-11-12
202423;53650;5649.737;2009-02-27
202424;65758;4160.053;2012-11-17
202425;11259;8565.056;2003-06-19
202426;95384;1845.026;2005-08-05
202427;82854;8003.889;2005-11-25
202428;77288;2292.509;2002-02-19
202429;74631;1152.461;2004-09-25
202430;79416;8984.395;2010-02-11
202431;40034;309.702;2004-07-16
202432;94539;5614.052;2012-12-05
202433;43008;634.756;2007-06-07
202434;96447;3704.402;2009-05-30
202435;24567;7774.396;2007-05-22
202436;83073;1236.793;2011-05-16
202437;90167;7875.987;2003-02-21
202438;93146;9116.615;2007-03-04
202439;72606;6840.479;2012-09-15
202440;30311;5917.005;2012-01-09
202441;21728;7383.386;2011-07-19
202442;91850;6935.401;2009-08-27
202443;44521;8311.864;2010-11-18
202444;67306;7035.606;2008-12-23
202445;31821;8298.853;2002-06-19
202446;75304;9538.471;2005-05-18
202447;35304;3207.869;2006-03-25
202448;51308;9038.541;2014-01-20
202449;98257;1184.692;2013-08-04
202450;99334;9932.073;2013-10-07
202451;22886;4107.365;2001-04-10
202452;95909;5024.91;2004-09-18
202453;58581;2481.769;2011-04-18
202454;47173;8746.519;2010-03-24
202455;14243;2133.1;2014-01-18
202456;76796;7530.421;2014-01-02
202457;29056;504.926;2012-03-12
202458;23725;9117.228;2001-12-02
202459;29375;4105.983;2002-09-09
202460;12644;7586.904;2004-07-10
202461;41042;2827.596;2006-10-06
202462;58276;2364.465;2007-03-19
202463;11132;2007.585;2012-07-20
202464;20229;4967.114;2009-01-16
202465;40272;8007.901;2005-04-11
202466;43523;361.486;2004-07-08
202467;10145;6921.564;2011-08-03
202468;70576;7320.78;2013-12-30
202469;32819;2535.634;2001-07-03
202470;32365;3725.248;2001-05-26
202471;38543;5353.855;2013-12-18
202472;90103;6271.114;2010-08-22
202473;73542;3375.741;2006-05-02
202474;95474;9320.112;2004-07-05
202475;79594;1718.948;2010-04-13
202476;20622;2400.05;2007-06-18
202477;84749;3114.62;2007-08-18
202478;82392;5509.731;2011-07-29
202479;97677;7972.368;2009-03-01
202480;94955;1344.235;2006-12-23
202481;99527;499.718;2008-12-22
202482;23131;2525.096;2002-01-05
202483;47745;8848.148;2001-12-19
202484;35826;3345.5;2007-01-06
202485;19792;6811.971;2012-11-03
202486;41717;7961.969;2006-05-23
202487;53213;9461.298;2006-02-02
202488;15846;106.728;2009-03-29
202489;76112;4416.149;2011-05-20
202490;35706;9526.912;2003-02-08
202491;33249;4853.28;2004-05-29
202492;52874;4768.302;2006-10-14
202493;34993;4126.389;2004-02-03
202494;38182;8771.196;2002-09-17
202495;60424;1433.282;2003-06-18
202496;84632;1724.933;2013-03-27
202497;66663;7072.174;2011-05-23
202498;70390;8633.551;2011-08-30
202499;85271;1131.194;2012-07-24
202500;79797;666.01;2009-07-11
200961;32892;4964.345;2010-07-10
200962;11385;3757.674;2003-02-14
200963;99829;1954.498;2013-07-12
200964;52022;8258.324;2008-12-01
200965;55666;9962.806;2006-01-17
200966;80228;8195.481;2002-07-29
200967;40446;5520.497;2005-06-17
200968;52358;1847.174;2001-10-02
200969;73566;8376.128;2005-03-21
200970;45664;4660.748;2011-02-09
200971;91740;5867.151;2004-01-30
200972;40740;6465.65;2008-10-14
200973;65044;7227.729;2007-08-23
200974;28190;155.015;2012-09-18
200975;96038;5433.162;2005-04-01
200976;94503;6809.855;2005-01-20
200977;26548;8471.514;2010-08-05
200978;20832;3102.83;2008-07-29
200979;70076;4854.055;2009-08-30
200980;28237;4876.217;2006-02-27
200981;75777;4660.909;2003-08-20
200982;88662;5118.844;2005-02-18
200983;21064;5134.601;2010-12-02
200984;14857;7216.641;2005-10-05
200985;54805;2525.348;2006-08-29
200986;83556;1776.956;2002-08-27
200987;46846;4872.688;2003-07-03
200988;83518;9302.71;2012-07-31
200989;64413;2028.616;2013-09-20
200990;45403;1359.805;2008-04-23
200991;82096;1909.178;2007-12-22
200992;13117;5384.575;2011-07-16
200993;45314;9994.699;2003-07-29
200994;10421;3047.035;2011-06-05
200995;79453;6556.412;2012-11-15
200996;90025;2421.685;2011-02-07
200997;65639;6172.971;2004-09-07
200998;38646;5736.844;2001-11-22
200999;22848;8015.92;2001-04-09
201000;12624;6046.206;2011-08-05
201001;48476;2531.714;2005-04-15
201002;60216;6411.517;2012-11-04
201003;80136;8023.842;2001-04-04
201004;87872;4425.839;2008-06-21
201005;81032;5159.766;2001-11-20
201006;31398;4635.905;2006-05-10
201007;59832;7172.643;2002-06-08
201008;36982;9595.147;2007-05-01
201009;13942;5132.836;2010-10-10
201010;74312;3463.063;2008-04-21
201011;30220;1514.096;2001-08-31
201012;34848;806.19;2012-05-13
201013;71476;3144.796;2007-09-30
201014;89036;7199.356;2001-12-26
201015;94906;2857.058;2010-01-14
201016;64117;7584.51;2009-07-28
201017;74233;141.03;2003-09-29
201018;14152;4450.055;2005-08-02
201019;27569;7529.5;2013-05-25
201020;99835;6713.999;2005-02-14
201021;59187;6474.943;2012-05-09
201022;58336;6418.51;2008-07-17
201023;13989;4085.49;2007-06-24
201024;56072;4630.572;2004-11-16
201025;50233;8628.441;2003-01-09
201026;70007;7195.371;2012-01-14
201027;26381;6269.421;2008-08-10
201028;46484;243.009;2003-05-21
201029;40742;5837.166;2012-03-11
201030;98232;1621.975;2005-01-13
201031;27423;4965.828;2001-07-21
201032;13289;211.186;2006-12-25
201033;81533;4534.093;2013-09-17
201034;52570;9262.481;2008-11-27
201035;49082;346.684;2010-03-14
201036;77760;3371.89;2011-11-25
201037;48268;2036.702;2006-06-01
201038;21381;1942.072;2012-06-26
201039;13498;5946.581;2002-12-18
201040;42771;4804.03;2009-02-12
201041;16874;305.965;2003-08-01
201042;43403;3423.807;2012-12-01
201043;12691;7451.337;2011-09-02
201044;15477;8582.211;2013-04-03
201045;60686;294.536;2014-03-26
201046;24874;9233.797;2009-02-22
201047;52027;4751.909;2002-06-27
201048;76850;6964.179;2006-02-17
201049;83774;8277.623;2010-09-07
201050;98275;5359.812;2010-04-17
201051;21524;5520.446;2004-05-21
201052;54357;3137.417;2003-11-17
201053;12652;1500.305;2013-10-25
201054;52063;6038.196;2004-07-03
201055;24754;7161.438;2005-12-10
201056;12182;4883.395;2010-04-20
201057;85066;1371.215;2007-10-20
201058;67304;2226.073;2011-11-20
201059;94424;4772.048;2011-05-29
201060;27970;9025.275;2012-10-10
201061;61804;9900.544;2009-03-02
201062;48159;7984.823;2009-03-31
201063;32660;5242.016;2012-07-19
201064;62747;1211.463;2003-12-10
201065;28121;3105.988;2011-03-19
201066;14564;4062.574;2006-08-25
201067;44652;7472.835;2005-04-05
201068;82318;9711.879;2008-11-30
201069;24310;1953.034;2007-09-28
201070;58763;7794.136;2014-02-16
201071;36841;4845.631;2013-08-10
201072;85064;7811.725;2009-03-09
201073;64708;4498.261;2004-01-02
201074;69794;792.724;2006-03-31
201075;82419;1346.416;2004-10-18
201076;47400;76.732;2007-02-11
201077;22665;1609.284;2004-06-20
201078;63828;6153.407;2007-02-25
201079;76364;2359.193;2008-11-22
201080;98007;8491.138;2008-01-18
201081;31482;2867.989;2010-08-11
201082;29243;8058.067;2002-02-15
201083;21822;654.275;2008-06-12
201084;97113;4843.823;2013-08-20
201085;14102;1839.351;2002-12-28
201086;68557;9234.803;2013-02-10
201087;77266;3717.281;2014-02-12
201088;56993;8191.97;2004-06-17
201089;48458;8560.776;2009-01-20
201090;60826;7934.525;2007-07-19
201091;10827;1747.475;2005-11-30
201092;95362;736.912;2005-08-12
201093;79141;1639.261;2011-08-29
201094;24206;3272.888;2012-11-11
201095;43899;6692.705;2006-08-06
201096;23917;3368.199;2007-10-10
201097;53339;8446.169;2010-04-11
201098;22787;304.526;2008-06-23
201099;53492;120.916;2002-12-11
201100;12414;6957.72;2008-06-13
201101;20933;6449.671;2009-08-01
201102;66079;4896.904;2009-01-07
201103;75371;621.873;2003-12-15
201104;99637;2785.708;2006-10-31
201105;58833;1062.71;2006-02-22
201106;19365;1023.756;2008-01-31
201107;26156;334.316;2010-10-11
201108;42636;5324.009;2013-07-17
201109;22803;6781.981;2013-05-20
201110;53101;8919.892;2013-04-09
201111;26901;4212.416;2005-06-28
201112;35935;3197.41;2010-05-31
201113;42969;4414.519;2009-07-23
201114;35049;7986.708;2011-08-31
201115;98813;4832.455;2011-05-10
201116;36618;8481.076;2010-10-28
201117;87513;9712.775;2002-11-20
201118;81786;5683.601;2006-08-12
201119;28623;444.591;2003-07-25
201120;81381;911.743;2009-09-26
201121;61179;9324.958;2003-06-14
201122;22988;9541.893;2006-04-02
201123;18194;143.514;2012-12-22
201124;62099;1089.785;2003-02-18
201125;79267;1096.638;2007-03-11
201126;90571;4731.367;2008-09-13
201127;18464;2736.894;2003-08-13
201128;28960;1698.019;2013-05-18
201129;39767;8449.179;2010-10-05
201130;34715;1506.364;2012-11-27
201131;85473;4662.248;2005-12-22
201132;80520;3925.493;2005-03-27
201133;92564;3799.368;2012-09-30
201134;10545;926.197;2005-09-29
201135;23784;2016.669;2009-06-18
201136;90925;145.11;2002-07-28
201137;65216;9616.371;2012-07-12
201138;21405;1772.085;2004-03-25
201139;52999;8460.072;2008-10-06
201140;91809;2172.663;2004-07-22
201141;68077;2345.403;2013-11-07
201142;78604;8573.276;2003-01-30
201143;47420;4874.677;2014-01-19
201144;69150;2062.089;2010-06-25
201145;59167;4413.358;2010-12-25
201146;49569;106.1;2012-02-04
201147;84337;1719.959;2010-08-01
201148;38057;818.878;2012-04-09
201149;99981;8157.401;2003-09-26
201150;91934;8020.464;2006-10-17
201151;71753;3988.397;2005-07-06
201152;69758;1839.18;2011-11-22
201153;15823;4060.533;2007-10-22
201154;60574;9412.156;2002-11-01
201155;26189;1672.972;2009-11-26
201156;11237;9915.279;2013-03-31
201157;73490;6192.128;2009-01-02
201158;95693;6449.639;2010-06-14
201159;47243;7432.918;2011-03-30
201160;23556;2816.487;2011-02-20
201161;47929;282.156;2011-03-07
201162;34664;3512.395;2002-09-12
201163;66254;822.532;2003-10-20
201164;51966;3299.52;2006-07-09
201165;32835;2912.476;2010-12-27
201166;77535;9307.896;2010-02-26
201167;50621;5334.741;2003-02-23
201168;88706;2752.942;2007-07-31
201169;50269;9897.509;2009-08-28
201170;35072;1722.43;2004-09-16
201171;23222;3461.16;2001-11-19
201172;53633;8966.343;2011-09-27
201173;63837;3587.051;2013-06-12
201174;43587;6722.29;2009-03-12
201175;13437;2265.699;2003-08-08
201176;21252;6712.988;2008-12-24
201177;82792;9070.767;2002-09-08
201178;92662;4942.793;2002-08-02
201179;19965;1604.086;2011-02-10
201180;60504;8400.343;2003-11-07
201181;79232;1913.577;2001-09-18
201182;11596;6888.27;2009-05-24
201183;58467;6817.022;2004-06-06
201184;54156;7372.59;2006-02-10
201185;68916;2171.361;2009-07-03
201186;84674;5954.168;2012-01-25
201187;29842;4130.593;2005-04-02
201188;98713;5292.758;2008-10-28
201189;34826;5433.879;2005-01-01
201190;79749;2099.622;2001-06-12
201191;82072;1021.73;2010-11-20
201192;21484;7944.792;2007-08-28
201193;40452;2809.245;2012-11-21
201194;71815;720.883;2001-09-14
201195;68727;3762.005;2010-12-10
201196;46720;3806.113;2006-07-31
201197;52956;2079.226;2012-05-07
201198;27620;5055.288;2010-04-10
201199;38173;733.396;2003-04-16
201200;24901;30.255;2005-09-01
201201;65431;2337.704;2013-10-17
201202;11958;9130.526;2010-06-12
201203;47733;8879.527;2007-09-17
201204;86805;9064.823;2003-10-11
201205;56175;2474.774;2007-04-13
201206;99911;7697.178;2011-02-17
201207;55879;8130.796;2008-12-15
201208;43792;2473.875;2014-02-20
201209;11806;6982.923;2005-04-22
201210;26401;8087.725;2007-12-23
201211;91038;3937.578;2005-12-17
201212;74747;4021.249;2006-07-14
201213;69976;7357.836;2005-01-31
201214;77871;7435.184;2013-08-11
201215;94294;5602.791;2002-09-07
201216;11898;243.123;2013-06-29
201217;35045;3313.116;2007-05-31
201218;45874;6401.123;2002-01-18
201219;52739;1208.701;2006-01-28
201220;61068;4467.784;2010-03-11
201221;28654;9210.311;2005-01-25
201222;82643;4178.285;2008-09-21
201223;47730;5877.498;2007-11-08
201224;81871;653.08;2004-10-04
201225;19870;1785.045;2011-07-10
201226;19862;692.47;2004-03-18
201227;55676;7233.842;2001-09-06
201228;90706;7574.348;2003-04-08
201229;85134;8449.513;2002-08-30
201230;52216;9818.818;2005-05-29
201231;72494;8160.874;2007-10-06
201232;25873;8958.134;2013-04-28
201233;16530;9908.799;2003-06-26
201234;36697;9686.27;2009-05-01
201235;44110;8771.023;2003-05-05
201236;41222;5133.546;2010-12-08
201237;60365;1018.135;2009-02-15
201238;98883;887.841;2011-08-19
201239;69497;1950.896;2003-10-14
201240;93875;9250.842;2005-09-22
201241;24653;4734.032;2007-01-27
201242;13053;2104.734;2013-03-24
201243;16381;616.06;2013-01-06
201244;58032;1477.856;2005-06-14
201245;22590;2819.347;2008-10-25
201246;44764;4652.226;2010-07-18
201247;82027;8263.481;2009-01-08
201248;76891;6459.496;2005-12-02
201249;29493;6157.643;2012-01-12
201250;37519;409.794;2001-05-27
201251;66771;5540.041;2005-05-16
201252;29865;3485.018;2007-06-13
201253;31493;9590.356;2003-08-23
201254;21704;8026.705;2004-08-28
201255;32885;2562.601;2006-09-11
201256;87892;6157.419;2001-06-10
201257;98245;1757.403;2007-04-11
201258;34236;9247.209;2008-08-26
201259;42473;2753.121;2010-10-31
201260;91575;3933.085;2008-01-20
201261;61078;6051.056;2007-12-13
201262;67361;390.526;2011-03-02
201263;17384;9858.336;2003-04-11
201264;68706;8361.475;2007-11-18
201265;30728;1367.82;2001-12-16
201266;12246;4060.015;2004-06-23
201267;84880;5720.154;2007-05-11
201268;59058;5131.515;2008-01-29
201269;69576;9043.804;2010-12-24
201270;98406;6972.915;2002-05-10
201271;41195;3954.354;2013-09-04
201272;91851;6639.46;2004-09-04
201273;49731;9534.176;2008-01-12
201274;18536;2804.37;2006-02-13
201275;44658;7015.687;2009-03-07
201276;41281;3672.958;2005-08-17
201277;33494;249.489;2006-04-15
201278;31341;3868.844;2001-06-17
201279;63058;94.106;2012-08-11
201280;38807;1891.58;2007-09-07
201281;94169;6712.917;2013-02-13
201282;77747;4952.922;2011-01-12
201283;51600;742.13;2005-04-09
201284;16090;5020.709;2003-05-31
201285;26667;356.235;2013-10-19
201286;50902;5738.689;2003-12-18
201287;12884;1954.993;2006-01-05
201288;70853;3629.162;2004-12-23
201289;52814;5351.11;2004-06-22
201290;94459;1900.516;2011-05-02
201291;22166;6727.983;2004-10-25
201292;15347;9308.277;2005-07-27
201293;76281;2677.322;2001-03-30
201294;54642;7275.673;2006-11-30
201295;13883;8051.455;2013-03-06
201296;94769;545.21;2013-05-11
201297;43775;1359.649;2013-10-05
201298;48082;9416.291;2004-11-07
201299;81208;2531.805;2011-03-27
201300;71484;714.311;2008-03-15
201301;67403;7496.938;2007-07-13
201302;74166;3291.211;2007-08-08
201303;11361;8524.147;2010-01-12
201304;76531;6985.574;2004-01-06
201305;96639;8018.432;2007-10-28
201306;64985;6417.531;2004-11-01
201307;42865;5778.68;2008-11-17
201308;74763;4982.185;2008-07-08
201309;14882;6431.922;2010-11-11
201310;89266;7003.537;2006-06-04
201311;29175;4056.531;2006-10-28
201312;67279;6161.172;2002-07-30
201313;98768;2819.593;2003-02-25
201314;61140;3974.394;2013-10-06
201315;70212;85.42;2012-05-03
201316;40412;2085.128;2004-01-28
201317;87169;8650.031;2002-03-20
201318;33778;1615.124;2013-10-08
201319;73698;8456.579;2013-09-30
201320;33266;3308.925;2008-06-29
201321;65654;3918.991;2007-07-04
201322;73909;6760.332;2003-06-20
201323;27656;5793.588;2012-11-23
201324;35796;3247.216;2011-07-12
201325;64579;7379.713;2006-07-10
201326;63194;2893.802;2002-03-19
201327;21018;231.784;2013-12-02
201328;67998;5339.253;2002-11-12
201329;99578;3291.931;2001-09-20
201330;33112;8234.11;2011-04-10
201331;64112;8118.352;2005-04-06
201332;82744;381.303;2002-03-29
201333;80146;3840.722;2010-11-13
201334;32547;5273.605;2005-08-25
201335;75310;6684.951;2002-11-22
201336;66059;3655.973;2004-09-27
201337;47943;3401.647;2007-11-10
201338;11081;8509.058;2001-08-11
201339;56999;8707.088;2008-08-31
201340;35003;3679.175;2008-05-24
201341;89927;9009.118;2005-10-04
201342;75416;3408.969;2003-04-01
201343;80276;3108.218;2003-12-01
201344;77231;750.426;2013-09-27
201345;19224;2911.201;2004-12-05
201346;10586;7080.82;2001-07-20
201347;58959;4901.072;2003-03-10
201348;95712;8540.037;2005-08-10
201349;33083;6580.238;2006-08-01
201350;73633;4900.631;2005-06-02
201351;89205;2504.729;2002-07-02
201352;45601;9826.631;2007-08-15
201353;71045;5154.732;2005-11-05
201354;98700;1269.241;2005-10-01
201355;85699;4324.352;2004-08-24
201356;31952;1288.401;2003-03-07
201357;14979;4289.271;2008-01-09
201358;67764;8615.58;2013-07-25
201359;65593;9444.116;2011-05-22
201360;83964;9984.845;2009-12-30
201361;93968;3809.099;2001-12-04
201362;83953;8167.014;2007-07-30
201363;14379;9540.853;2005-02-27
201364;25143;4227.476;2002-09-03
201365;95019;3211.091;2010-05-09
201366;39580;3650.041;2009-12-20
201367;11296;9732.363;2010-09-04
201368;61997;3538.188;2008-12-19
201369;23692;707.823;2002-10-30
201370;84169;1891.486;2012-09-23
201371;95941;9468.066;2003-11-03
201372;22652;4456.367;2006-09-25
201373;67942;5002.509;2012-01-10
201374;73119;9937.943;2001-09-26
201375;15747;3512.195;2008-04-16
201376;81150;4681.301;2008-04-04
201377;55997;7050.563;2007-02-22
201378;14784;3181.891;2003-04-06
201379;24575;4574.183;2012-08-06
201380;57641;5179.996;2005-09-21
